id,area_id,color,vintage,id,name,region_id,id,name
468,420,no color,"{'vintage': '2001', 'rank': 9},{'vintage': '1988', 'rank': 8},{'vintage': ' 1990', 'rank': 8},{'vintage': '2009', 'rank': 8},{'vintage': '1985', 'rank': 7},{'vintage': ' 1989', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': '2003', 'rank': 7},{'vintage': '2005', 'rank': 7},{'vintage': '2004', 'rank': 6},{'vintage': '1945', 'rank': 5},{'vintage': ' 1947', 'rank': 5},{'vintage': ' 1949', 'rank': 5},{'vintage': ' 1953', 'rank': 5},{'vintage': ' 1955', 'rank': 5},{'vintage': ' 1959', 'rank': 5},{'vintage': ' 1971', 'rank': 5},{'vintage': ' 1997', 'rank': 5},{'vintage': '2002', 'rank': 5},{'vintage': '2006', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2011', 'rank': 5},{'vintage': '1961', 'rank': 4},{'vintage': ' 1964', 'rank': 4},{'vintage': ' 1973', 'rank': 4},{'vintage': ' 1976', 'rank': 4},{'vintage': ' 1978', 'rank': 4},{'vintage': ' 1983', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1995', 'rank': 4},{'vintage': '1946', 'rank': 3},{'vintage': ' 1948', 'rank': 3},{'vintage': ' 1950', 'rank': 3},{'vintage': ' 1952', 'rank': 3},{'vintage': ' 1957', 'rank': 3},{'vintage': ' 1958', 'rank': 3},{'vintage': ' 1962', 'rank': 3},{'vintage': ' 1966', 'rank': 3},{'vintage': ' 1967', 'rank': 3},{'vintage': ' 1969', 'rank': 3},{'vintage': ' 1970', 'rank': 3},{'vintage': ' 1974', 'rank': 3},{'vintage': ' 1975', 'rank': 3},{'vintage': ' 1977', 'rank': 3},{'vintage': ' 1979', 'rank': 3},{'vintage': ' 1980', 'rank': 3},{'vintage': ' 1981', 'rank': 3},{'vintage': ' 1982', 'rank': 3},{'vintage': ' 1993', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': ' 1998', 'rank': 3},{'vintage': '2000', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2010', 'rank': 3},{'vintage': '1951', 'rank': 2},{'vintage': ' 1954', 'rank': 2},{'vintage': ' 1956', 'rank': 2},{'vintage': ' 1960', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1972', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1999', 'rank': 2},{'vintage': '2012', 'rank': 2},{'vintage': '2013', 'rank': 2},{'vintage': '1984', 'rank': 1},{'vintage': ' 1987', 'rank': 1},",420,Rosette,7,7,Sud-Ouest
720,193,rosé,"{'vintage': '1985', 'rank': 6},{'vintage': ' 1988', 'rank': 6},{'vintage': '2005', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '1986', 'rank': 5},{'vintage': ' 1989', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2001', 'rank': 5},{'vintage': '2003', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '1984', 'rank': 4},{'vintage': ' 1987', 'rank': 4},{'vintage': ' 1990', 'rank': 4},{'vintage': ' 1995', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2010', 'rank': 4},{'vintage': '2013', 'rank': 4},{'vintage': '1993', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': ' 1999', 'rank': 3},{'vintage': '2000', 'rank': 3},{'vintage': '2002', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '1992', 'rank': 2},{'vintage': ' 1997', 'rank': 2},{'vintage': '2009', 'rank': 2},{'vintage': '1991', 'rank': 1},{'vintage': ' 1996', 'rank': 1},",193,Vins de pays/IGPCoteaux de Narbonne,9,9,Vins de Pays
728,237,no color,"{'vintage': '1928', 'rank': 10},{'vintage': ' 1929', 'rank': 10},{'vintage': ' 1969', 'rank': 10},{'vintage': '1937', 'rank': 9},{'vintage': ' 1945', 'rank': 9},{'vintage': ' 1947', 'rank': 9},{'vintage': ' 1949', 'rank': 9},{'vintage': ' 1959', 'rank': 9},{'vintage': ' 1966', 'rank': 9},{'vintage': ' 1971', 'rank': 9},{'vintage': ' 1978', 'rank': 9},{'vintage': '1952', 'rank': 8},{'vintage': ' 1953', 'rank': 8},{'vintage': ' 1961', 'rank': 8},{'vintage': ' 1990', 'rank': 8},{'vintage': '2005', 'rank': 8},{'vintage': '1934', 'rank': 7},{'vintage': ' 1935', 'rank': 7},{'vintage': ' 1962', 'rank': 7},{'vintage': ' 1964', 'rank': 7},{'vintage': ' 1976', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': '2001', 'rank': 7},{'vintage': '2002', 'rank': 7},{'vintage': '1926', 'rank': 6},{'vintage': ' 1933', 'rank': 6},{'vintage': ' 1943', 'rank': 6},{'vintage': ' 1954', 'rank': 6},{'vintage': ' 1967', 'rank': 6},{'vintage': ' 1985', 'rank': 6},{'vintage': ' 1989', 'rank': 6},{'vintage': ' 1999', 'rank': 6},{'vintage': '2004', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1946', 'rank': 5},{'vintage': ' 1948', 'rank': 5},{'vintage': ' 1950', 'rank': 5},{'vintage': ' 1955', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1974', 'rank': 5},{'vintage': ' 1979', 'rank': 5},{'vintage': ' 1983', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1992', 'rank': 5},{'vintage': ' 1994', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2000', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1932', 'rank': 4},{'vintage': ' 1938', 'rank': 4},{'vintage': ' 1942', 'rank': 4},{'vintage': ' 1973', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1982', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1991', 'rank': 4},{'vintage': ' 1993', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': '2003', 'rank': 4},{'vintage': '2007', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1939', 'rank': 3},{'vintage': ' 1940', 'rank': 3},{'vintage': ' 1951', 'rank': 3},{'vintage': ' 1957', 'rank': 3},{'vintage': ' 1960', 'rank': 3},{'vintage': ' 1972', 'rank': 3},{'vintage': ' 1975', 'rank': 3},{'vintage': ' 1980', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1927', 'rank': 2},{'vintage': ' 1930', 'rank': 2},{'vintage': ' 1956', 'rank': 2},{'vintage': ' 1958', 'rank': 2},{'vintage': ' 1963', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1977', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': ' 1987', 'rank': 2},{'vintage': '1931', 'rank': 1},{'vintage': ' 1936', 'rank': 1},{'vintage': ' 1941', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1968', 'rank': 1},",237,Meursault,15,15,Bourgogne
494,442,no color,"{'vintage': '1998', 'rank': 7},{'vintage': '2006', 'rank': 7},{'vintage': '2007', 'rank': 7},{'vintage': '2000', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1982', 'rank': 5},{'vintage': ' 1983', 'rank': 5},{'vintage': ' 1984', 'rank': 5},{'vintage': ' 1985', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1989', 'rank': 5},{'vintage': ' 1990', 'rank': 5},{'vintage': '2001', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '1986', 'rank': 4},{'vintage': ' 1995', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': ' 1999', 'rank': 4},{'vintage': '2005', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2010', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1987', 'rank': 3},{'vintage': ' 1996', 'rank': 3},{'vintage': '2002', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': ' 1994', 'rank': 2},",442,Patrimonio,14,14,Corse
490,438,no color,"{'vintage': '1947', 'rank': 10},{'vintage': ' 1959', 'rank': 10},{'vintage': '1989', 'rank': 9},{'vintage': '1953', 'rank': 7},{'vintage': ' 1955', 'rank': 7},{'vintage': ' 1976', 'rank': 7},{'vintage': ' 1978', 'rank': 7},{'vintage': ' 1995', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': '2001', 'rank': 7},{'vintage': '2002', 'rank': 7},{'vintage': '1964', 'rank': 6},{'vintage': ' 1969', 'rank': 6},{'vintage': ' 1973', 'rank': 6},{'vintage': ' 1997', 'rank': 6},{'vintage': '2000', 'rank': 6},{'vintage': '2005', 'rank': 6},{'vintage': '1949', 'rank': 5},{'vintage': ' 1950', 'rank': 5},{'vintage': ' 1961', 'rank': 5},{'vintage': ' 1962', 'rank': 5},{'vintage': ' 1966', 'rank': 5},{'vintage': ' 1971', 'rank': 5},{'vintage': ' 1981', 'rank': 5},{'vintage': ' 1985', 'rank': 5},{'vintage': ' 1986', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1990', 'rank': 5},{'vintage': ' 1999', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1952', 'rank': 4},{'vintage': ' 1957', 'rank': 4},{'vintage': ' 1967', 'rank': 4},{'vintage': ' 1970', 'rank': 4},{'vintage': ' 1975', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1980', 'rank': 4},{'vintage': ' 1982', 'rank': 4},{'vintage': ' 1987', 'rank': 4},{'vintage': ' 1998', 'rank': 4},{'vintage': '2009', 'rank': 4},{'vintage': '1946', 'rank': 3},{'vintage': ' 1948', 'rank': 3},{'vintage': ' 1958', 'rank': 3},{'vintage': ' 1983', 'rank': 3},{'vintage': ' 1992', 'rank': 3},{'vintage': ' 1993', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2006', 'rank': 3},{'vintage': '2007', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '1956', 'rank': 2},{'vintage': ' 1960', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1974', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': '2013', 'rank': 2},{'vintage': '1951', 'rank': 1},{'vintage': ' 1954', 'rank': 1},{'vintage': ' 1963', 'rank': 1},{'vintage': ' 1968', 'rank': 1},{'vintage': ' 1972', 'rank': 1},{'vintage': ' 1977', 'rank': 1},{'vintage': ' 1991', 'rank': 1},",438,Touraine-mesland,4,4,Vallée de la Loire et Centre
492,435,rosé,"{'vintage': '1984', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2006', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2009', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1982', 'rank': 4},{'vintage': ' 1983', 'rank': 4},{'vintage': ' 1989', 'rank': 4},{'vintage': ' 1990', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': '2001', 'rank': 4},{'vintage': '2002', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '1985', 'rank': 3},{'vintage': ' 1986', 'rank': 3},{'vintage': ' 1995', 'rank': 3},{'vintage': ' 1996', 'rank': 3},{'vintage': ' 1999', 'rank': 3},{'vintage': '2000', 'rank': 3},{'vintage': '2005', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1994', 'rank': 2},{'vintage': '2003', 'rank': 2},{'vintage': '1987', 'rank': 1},{'vintage': ' 1991', 'rank': 1},{'vintage': ' 1992', 'rank': 1},{'vintage': ' 1993', 'rank': 1},",435,Pierrevert,5,5,Vallée du Rhône
493,443,no color,"{'vintage': '2001', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2003', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '2005', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '1999', 'rank': 4},{'vintage': '2000', 'rank': 4},{'vintage': '2010', 'rank': 4},{'vintage': '2012', 'rank': 4},{'vintage': '2013', 'rank': 4},{'vintage': '2002', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2009', 'rank': 3},{'vintage': '2011', 'rank': 3},",443,Cabardès,8,8,Languedoc
500,443,rosé,"{'vintage': '2006', 'rank': 6},{'vintage': '2001', 'rank': 5},{'vintage': '2003', 'rank': 5},{'vintage': '2005', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2000', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2010', 'rank': 4},{'vintage': '2013', 'rank': 4},{'vintage': '1999', 'rank': 3},{'vintage': '2002', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2009', 'rank': 2},",443,Cabardès,8,8,Languedoc
540,474,no color,"{'vintage': '1978', 'rank': 10},{'vintage': ' 1989', 'rank': 10},{'vintage': ' 1998', 'rank': 10},{'vintage': '1929', 'rank': 9},{'vintage': ' 1961', 'rank': 9},{'vintage': ' 1990', 'rank': 9},{'vintage': '2000', 'rank': 9},{'vintage': '2005', 'rank': 8},{'vintage': '1928', 'rank': 7},{'vintage': ' 1933', 'rank': 7},{'vintage': ' 1946', 'rank': 7},{'vintage': ' 1947', 'rank': 7},{'vintage': ' 1983', 'rank': 7},{'vintage': '2001', 'rank': 7},{'vintage': '1934', 'rank': 6},{'vintage': ' 1937', 'rank': 6},{'vintage': ' 1943', 'rank': 6},{'vintage': ' 1945', 'rank': 6},{'vintage': ' 1949', 'rank': 6},{'vintage': ' 1957', 'rank': 6},{'vintage': ' 1959', 'rank': 6},{'vintage': ' 1985', 'rank': 6},{'vintage': ' 1988', 'rank': 6},{'vintage': ' 1995', 'rank': 6},{'vintage': '2003', 'rank': 6},{'vintage': '2004', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1952', 'rank': 5},{'vintage': ' 1953', 'rank': 5},{'vintage': ' 1962', 'rank': 5},{'vintage': ' 1966', 'rank': 5},{'vintage': ' 1967', 'rank': 5},{'vintage': ' 1969', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1972', 'rank': 5},{'vintage': ' 1976', 'rank': 5},{'vintage': ' 1980', 'rank': 5},{'vintage': ' 1994', 'rank': 5},{'vintage': ' 1997', 'rank': 5},{'vintage': ' 1999', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2011', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1938', 'rank': 4},{'vintage': ' 1942', 'rank': 4},{'vintage': ' 1950', 'rank': 4},{'vintage': ' 1955', 'rank': 4},{'vintage': ' 1958', 'rank': 4},{'vintage': ' 1964', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1992', 'rank': 4},{'vintage': ' 1996', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2013', 'rank': 4},{'vintage': '1956', 'rank': 3},{'vintage': ' 1971', 'rank': 3},{'vintage': ' 1973', 'rank': 3},{'vintage': ' 1982', 'rank': 3},{'vintage': ' 1986', 'rank': 3},{'vintage': ' 1987', 'rank': 3},{'vintage': ' 1993', 'rank': 3},{'vintage': '1926', 'rank': 2},{'vintage': ' 1936', 'rank': 2},{'vintage': ' 1941', 'rank': 2},{'vintage': ' 1948', 'rank': 2},{'vintage': ' 1960', 'rank': 2},{'vintage': ' 1968', 'rank': 2},{'vintage': ' 1974', 'rank': 2},{'vintage': ' 1977', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': '1927', 'rank': 1},{'vintage': ' 1930', 'rank': 1},{'vintage': ' 1931', 'rank': 1},{'vintage': ' 1932', 'rank': 1},{'vintage': ' 1935', 'rank': 1},{'vintage': ' 1939', 'rank': 1},{'vintage': ' 1940', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1951', 'rank': 1},{'vintage': ' 1954', 'rank': 1},{'vintage': ' 1963', 'rank': 1},{'vintage': ' 1965', 'rank': 1},{'vintage': ' 1975', 'rank': 1},{'vintage': ' 1984', 'rank': 1},{'vintage': '2002', 'rank': 1},",474,Rasteau sec,5,5,Vallée du Rhône
496,441,no color,"{'vintage': '1928', 'rank': 10},{'vintage': ' 1947', 'rank': 10},{'vintage': ' 1959', 'rank': 10},{'vintage': ' 1969', 'rank': 10},{'vintage': ' 1971', 'rank': 10},{'vintage': '1929', 'rank': 9},{'vintage': ' 1937', 'rank': 9},{'vintage': ' 1949', 'rank': 9},{'vintage': ' 1978', 'rank': 9},{'vintage': '1945', 'rank': 8},{'vintage': ' 1953', 'rank': 8},{'vintage': ' 1961', 'rank': 8},{'vintage': ' 1962', 'rank': 8},{'vintage': ' 1966', 'rank': 8},{'vintage': '2005', 'rank': 8},{'vintage': '1943', 'rank': 7},{'vintage': ' 1952', 'rank': 7},{'vintage': ' 1964', 'rank': 7},{'vintage': ' 1990', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': '1926', 'rank': 6},{'vintage': ' 1933', 'rank': 6},{'vintage': ' 1934', 'rank': 6},{'vintage': ' 1935', 'rank': 6},{'vintage': ' 1967', 'rank': 6},{'vintage': ' 1976', 'rank': 6},{'vintage': ' 1983', 'rank': 6},{'vintage': ' 1989', 'rank': 6},{'vintage': ' 1999', 'rank': 6},{'vintage': '2001', 'rank': 6},{'vintage': '2002', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1946', 'rank': 5},{'vintage': ' 1948', 'rank': 5},{'vintage': ' 1950', 'rank': 5},{'vintage': ' 1954', 'rank': 5},{'vintage': ' 1955', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1974', 'rank': 5},{'vintage': ' 1979', 'rank': 5},{'vintage': ' 1985', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1992', 'rank': 5},{'vintage': ' 1994', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2000', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1938', 'rank': 4},{'vintage': ' 1942', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1982', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1993', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': '2003', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1932', 'rank': 3},{'vintage': ' 1940', 'rank': 3},{'vintage': ' 1951', 'rank': 3},{'vintage': ' 1960', 'rank': 3},{'vintage': ' 1977', 'rank': 3},{'vintage': ' 1984', 'rank': 3},{'vintage': ' 1991', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1927', 'rank': 2},{'vintage': ' 1939', 'rank': 2},{'vintage': ' 1957', 'rank': 2},{'vintage': ' 1958', 'rank': 2},{'vintage': ' 1963', 'rank': 2},{'vintage': ' 1973', 'rank': 2},{'vintage': ' 1975', 'rank': 2},{'vintage': ' 1980', 'rank': 2},{'vintage': ' 1987', 'rank': 2},{'vintage': '1930', 'rank': 1},{'vintage': ' 1931', 'rank': 1},{'vintage': ' 1936', 'rank': 1},{'vintage': ' 1941', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1956', 'rank': 1},{'vintage': ' 1965', 'rank': 1},{'vintage': ' 1968', 'rank': 1},{'vintage': ' 1972', 'rank': 1},",441,Chorey-lès-beaune,15,15,Bourgogne
684,306,rosé,"{'vintage': '2000', 'rank': 9},{'vintage': '2005', 'rank': 8},{'vintage': '2001', 'rank': 7},{'vintage': '2003', 'rank': 6},{'vintage': '2004', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '2011', 'rank': 6},{'vintage': '1978', 'rank': 5},{'vintage': ' 1989', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1985', 'rank': 4},{'vintage': ' 1988', 'rank': 4},{'vintage': ' 1990', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2013', 'rank': 4},{'vintage': '1983', 'rank': 3},{'vintage': ' 1986', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': ' 1996', 'rank': 3},{'vintage': ' 1997', 'rank': 3},{'vintage': ' 1999', 'rank': 3},{'vintage': '1973', 'rank': 2},{'vintage': ' 1974', 'rank': 2},{'vintage': ' 1976', 'rank': 2},{'vintage': ' 1977', 'rank': 2},{'vintage': ' 1979', 'rank': 2},{'vintage': ' 1980', 'rank': 2},{'vintage': ' 1981', 'rank': 2},{'vintage': ' 1982', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': ' 1995', 'rank': 2},{'vintage': '1975', 'rank': 1},{'vintage': ' 1984', 'rank': 1},{'vintage': ' 1987', 'rank': 1},{'vintage': ' 1991', 'rank': 1},{'vintage': ' 1992', 'rank': 1},{'vintage': '2002', 'rank': 1},",306,Grignan-les-adhémar,5,5,Vallée du Rhône
688,318,no color,"{'vintage': '1998', 'rank': 7},{'vintage': '1990', 'rank': 6},{'vintage': '2007', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1983', 'rank': 5},{'vintage': ' 1984', 'rank': 5},{'vintage': ' 1986', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1989', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': '2001', 'rank': 5},{'vintage': '2006', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1982', 'rank': 4},{'vintage': ' 1985', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': ' 1999', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2005', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1987', 'rank': 3},{'vintage': ' 1996', 'rank': 3},{'vintage': '2000', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': ' 1994', 'rank': 2},{'vintage': '2002', 'rank': 2},",318,Baux-de-Provence (Les),2,2,Provence
687,317,no color,"{'vintage': '1989', 'rank': 6},{'vintage': ' 1990', 'rank': 6},{'vintage': ' 1998', 'rank': 6},{'vintage': '1982', 'rank': 5},{'vintage': ' 1984', 'rank': 5},{'vintage': ' 1986', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': '2001', 'rank': 5},{'vintage': '2006', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2009', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1983', 'rank': 4},{'vintage': ' 1985', 'rank': 4},{'vintage': ' 1995', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': ' 1999', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2005', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1996', 'rank': 3},{'vintage': '2000', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1987', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': ' 1994', 'rank': 2},{'vintage': '2002', 'rank': 2},",317,Coteaux-d'aix-en-provence,2,2,Provence
685,307,rosé,"{'vintage': '1998', 'rank': 10},{'vintage': '1989', 'rank': 9},{'vintage': ' 1990', 'rank': 9},{'vintage': '2000', 'rank': 9},{'vintage': '1988', 'rank': 8},{'vintage': '2005', 'rank': 8},{'vintage': '2001', 'rank': 7},{'vintage': '2003', 'rank': 6},{'vintage': '2004', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '2011', 'rank': 6},{'vintage': '1994', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': ' 1996', 'rank': 5},{'vintage': ' 1997', 'rank': 5},{'vintage': ' 1999', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1993', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '2012', 'rank': 4},{'vintage': '2013', 'rank': 4},{'vintage': '1992', 'rank': 3},{'vintage': '1991', 'rank': 2},{'vintage': '2002', 'rank': 1},",307,Luberon,5,5,Vallée du Rhône
